prompt_id,graph_id,condition,mechanism,control,clean_label,conflict_label,clean_token_id,conflict_token_id,top1_token_id,top1_token,top1_class,clean_rank,conflict_rank,clean_minus_conflict_margin,baseline_top1_class,baseline_top1_token_id,strict_conflict_to_clean,any_to_clean,top1_changed
g009_irrelevant,9,irrelevant,stable,none,East,West,6326,4312,6326, East,clean,1,2,1.578125,clean,6326,False,False,False
g009_paraphrase,9,paraphrase,stable,none,East,West,6326,4312,6326, East,clean,1,2,1.9375,clean,6326,False,False,False
g009_weak_distractor,9,weak_distractor,competition,none,East,West,6326,4312,6326, East,clean,1,2,0.390625,clean,6326,False,False,False
g009_competition_balanced,9,competition_balanced,competition,none,East,West,6326,4312,4312, West,conflict,2,1,-0.171875,conflict,4312,False,False,False
g009_direct_conflict,9,direct_conflict,competition,none,East,West,6326,4312,4312, West,conflict,2,1,-3.046875,conflict,4312,False,False,False
g009_closure_update,9,closure_update,closure,none,East,West,6326,4312,4312, West,conflict,2,1,-4.140625,conflict,4312,False,False,False
g009_closure_override,9,closure_override,closure,none,East,West,6326,4312,4312, West,conflict,2,1,-2.953125,conflict,4312,False,False,False
g009_exception_override,9,exception_override,closure,none,East,West,6326,4312,4312, West,conflict,2,1,-3.21875,conflict,4312,False,False,False
g010_clean,10,clean,stable,none,Copper,Silver,42540,14997,42540, Copper,clean,1,2,2.40625,clean,42540,False,False,False
g010_redundant,10,redundant,stable,none,Copper,Silver,42540,14997,42540, Copper,clean,1,2,3.046875,clean,42540,False,False,False
g010_irrelevant,10,irrelevant,stable,none,Copper,Silver,42540,14997,42540, Copper,clean,1,2,0.28125,clean,42540,False,False,False
g010_paraphrase,10,paraphrase,stable,none,Copper,Silver,42540,14997,42540, Copper,clean,1,2,2.203125,clean,42540,False,False,False
g010_weak_distractor,10,weak_distractor,competition,none,Copper,Silver,42540,14997,42540, Copper,clean,1,2,0.453125,clean,42540,False,False,False
g010_competition_balanced,10,competition_balanced,competition,none,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-1.921875,conflict,14997,False,False,False
g010_direct_conflict,10,direct_conflict,competition,none,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-2.5625,conflict,14997,False,False,False
g010_closure_update,10,closure_update,closure,none,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-3.671875,conflict,14997,False,False,False
g010_closure_override,10,closure_override,closure,none,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-7.25,conflict,14997,False,False,False
g010_exception_override,10,exception_override,closure,none,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-6.484375,conflict,14997,False,False,False
g011_clean,11,clean,stable,none,Gold,Iron,7421,16570,7421, Gold,clean,1,2,0.46875,clean,7421,False,False,False
g011_redundant,11,redundant,stable,none,Gold,Iron,7421,16570,7421, Gold,clean,1,2,2.625,clean,7421,False,False,False
g011_irrelevant,11,irrelevant,stable,none,Gold,Iron,7421,16570,16570, Iron,conflict,2,1,-0.75,conflict,16570,False,False,False
g011_paraphrase,11,paraphrase,stable,none,Gold,Iron,7421,16570,7421, Gold,clean,1,2,3.671875,clean,7421,False,False,False
g011_weak_distractor,11,weak_distractor,competition,none,Gold,Iron,7421,16570,16570, Iron,conflict,2,1,-2.65625,conflict,16570,False,False,False
g011_competition_balanced,11,competition_balanced,competition,none,Gold,Iron,7421,16570,16570, Iron,conflict,2,1,-4.65625,conflict,16570,False,False,False
g011_direct_conflict,11,direct_conflict,competition,none,Gold,Iron,7421,16570,16570, Iron,conflict,2,1,-5.6875,conflict,16570,False,False,False
g011_closure_update,11,closure_update,closure,none,Gold,Iron,7421,16570,16570, Iron,conflict,2,1,-6.171875,conflict,16570,False,False,False
g011_closure_override,11,closure_override,closure,none,Gold,Iron,7421,16570,16570, Iron,conflict,2,1,-6.34375,conflict,16570,False,False,False
g011_exception_override,11,exception_override,closure,none,Gold,Iron,7421,16570,16570, Iron,conflict,2,1,-6.015625,conflict,16570,False,False,False
g012_clean,12,clean,stable,none,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-2.578125,conflict,8697,False,False,False
g012_redundant,12,redundant,stable,none,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-0.78125,conflict,8697,False,False,False
g012_irrelevant,12,irrelevant,stable,none,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-1.453125,conflict,8697,False,False,False
g012_paraphrase,12,paraphrase,stable,none,Red,Blue,3731,8697,3731, Red,clean,1,2,2.0,clean,3731,False,False,False
g012_weak_distractor,12,weak_distractor,competition,none,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-1.90625,conflict,8697,False,False,False
g012_competition_balanced,12,competition_balanced,competition,none,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-4.78125,conflict,8697,False,False,False
g012_direct_conflict,12,direct_conflict,competition,none,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-4.15625,conflict,8697,False,False,False
g012_closure_update,12,closure_update,closure,none,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-6.328125,conflict,8697,False,False,False
g012_closure_override,12,closure_override,closure,none,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-6.65625,conflict,8697,False,False,False
g012_exception_override,12,exception_override,closure,none,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-5.28125,conflict,8697,False,False,False
g015_clean,15,clean,stable,none,East,West,6326,4312,4312, West,conflict,2,1,-1.625,conflict,4312,False,False,False
g015_redundant,15,redundant,stable,none,East,West,6326,4312,6326, East,clean,1,2,0.390625,clean,6326,False,False,False
g015_irrelevant,15,irrelevant,stable,none,East,West,6326,4312,4312, West,conflict,2,1,-1.546875,conflict,4312,False,False,False
g015_paraphrase,15,paraphrase,stable,none,East,West,6326,4312,6326, East,clean,1,2,2.359375,clean,6326,False,False,False
g015_weak_distractor,15,weak_distractor,competition,none,East,West,6326,4312,4312, West,conflict,2,1,-0.203125,conflict,4312,False,False,False
g015_competition_balanced,15,competition_balanced,competition,none,East,West,6326,4312,4312, West,conflict,2,1,-3.046875,conflict,4312,False,False,False
g015_direct_conflict,15,direct_conflict,competition,none,East,West,6326,4312,4312, West,conflict,2,1,-4.734375,conflict,4312,False,False,False
g015_closure_update,15,closure_update,closure,none,East,West,6326,4312,4312, West,conflict,2,1,-5.234375,conflict,4312,False,False,False
g015_closure_override,15,closure_override,closure,none,East,West,6326,4312,4312, West,conflict,2,1,-3.90625,conflict,4312,False,False,False
g015_exception_override,15,exception_override,closure,none,East,West,6326,4312,4312, West,conflict,2,1,-4.46875,conflict,4312,False,False,False
g018_clean,18,clean,stable,none,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-0.5625,conflict,8697,False,False,False
g018_redundant,18,redundant,stable,none,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-0.296875,conflict,8697,False,False,False
g018_irrelevant,18,irrelevant,stable,none,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-0.9375,conflict,8697,False,False,False
g018_paraphrase,18,paraphrase,stable,none,Red,Blue,3731,8697,3731, Red,clean,1,2,1.578125,clean,3731,False,False,False
g018_weak_distractor,18,weak_distractor,competition,none,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-0.9375,conflict,8697,False,False,False
g018_competition_balanced,18,competition_balanced,competition,none,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-4.5,conflict,8697,False,False,False
g018_direct_conflict,18,direct_conflict,competition,none,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-4.328125,conflict,8697,False,False,False
g018_closure_update,18,closure_update,closure,none,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-5.8125,conflict,8697,False,False,False
g018_closure_override,18,closure_override,closure,none,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-6.9375,conflict,8697,False,False,False
g018_exception_override,18,exception_override,closure,none,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-5.046875,conflict,8697,False,False,False
g022_clean,22,clean,stable,none,Copper,Silver,42540,14997,42540, Copper,clean,1,2,2.140625,clean,42540,False,False,False
g022_redundant,22,redundant,stable,none,Copper,Silver,42540,14997,42540, Copper,clean,1,2,3.09375,clean,42540,False,False,False
g022_irrelevant,22,irrelevant,stable,none,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-2.0,conflict,14997,False,False,False
g022_paraphrase,22,paraphrase,stable,none,Copper,Silver,42540,14997,42540, Copper,clean,1,2,2.8125,clean,42540,False,False,False
g022_weak_distractor,22,weak_distractor,competition,none,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-0.421875,conflict,14997,False,False,False
g022_competition_balanced,22,competition_balanced,competition,none,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-3.90625,conflict,14997,False,False,False
g022_direct_conflict,22,direct_conflict,competition,none,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-4.484375,conflict,14997,False,False,False
g022_closure_update,22,closure_update,closure,none,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-3.640625,conflict,14997,False,False,False
g022_closure_override,22,closure_override,closure,none,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-8.65625,conflict,14997,False,False,False
g022_exception_override,22,exception_override,closure,none,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-5.109375,conflict,14997,False,False,False
g026_clean,26,clean,stable,none,North,South,4787,4882,4787, North,clean,1,2,0.359375,clean,4787,False,False,False
g026_redundant,26,redundant,stable,none,North,South,4787,4882,4882, South,conflict,2,1,-0.1875,conflict,4882,False,False,False
g026_irrelevant,26,irrelevant,stable,none,North,South,4787,4882,4882, South,conflict,2,1,-0.171875,conflict,4882,False,False,False
g026_paraphrase,26,paraphrase,stable,none,North,South,4787,4882,4787, North,clean,1,2,2.453125,clean,4787,False,False,False
g026_weak_distractor,26,weak_distractor,competition,none,North,South,4787,4882,4882, South,conflict,2,1,-0.453125,conflict,4882,False,False,False
g026_competition_balanced,26,competition_balanced,competition,none,North,South,4787,4882,4882, South,conflict,2,1,-1.859375,conflict,4882,False,False,False
g026_direct_conflict,26,direct_conflict,competition,none,North,South,4787,4882,4882, South,conflict,2,1,-2.984375,conflict,4882,False,False,False
g026_closure_update,26,closure_update,closure,none,North,South,4787,4882,4882, South,conflict,2,1,-3.765625,conflict,4882,False,False,False
g026_closure_override,26,closure_override,closure,none,North,South,4787,4882,4882, South,conflict,2,1,-4.25,conflict,4882,False,False,False
g026_exception_override,26,exception_override,closure,none,North,South,4787,4882,4882, South,conflict,2,1,-4.125,conflict,4882,False,False,False
g030_clean,30,clean,stable,none,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-1.140625,conflict,8697,False,False,False
g030_redundant,30,redundant,stable,none,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-0.453125,conflict,8697,False,False,False
g030_irrelevant,30,irrelevant,stable,none,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-0.75,conflict,8697,False,False,False
g030_paraphrase,30,paraphrase,stable,none,Red,Blue,3731,8697,3731, Red,clean,1,2,1.375,clean,3731,False,False,False
g030_weak_distractor,30,weak_distractor,competition,none,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-0.03125,conflict,8697,False,False,False
g030_competition_balanced,30,competition_balanced,competition,none,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-2.796875,conflict,8697,False,False,False
g030_direct_conflict,30,direct_conflict,competition,none,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-3.296875,conflict,8697,False,False,False
g030_closure_update,30,closure_update,closure,none,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-6.5625,conflict,8697,False,False,False
g030_closure_override,30,closure_override,closure,none,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-6.546875,conflict,8697,False,False,False
g030_exception_override,30,exception_override,closure,none,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-4.484375,conflict,8697,False,False,False
g031_clean,31,clean,stable,none,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-0.84375,conflict,25462,False,False,False
g031_redundant,31,redundant,stable,none,Green,Yellow,7840,25462,7840, Green,clean,1,2,0.03125,clean,7840,False,False,False
g031_irrelevant,31,irrelevant,stable,none,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-0.6875,conflict,25462,False,False,False
g031_paraphrase,31,paraphrase,stable,none,Green,Yellow,7840,25462,7840, Green,clean,1,2,2.140625,clean,7840,False,False,False
g031_weak_distractor,31,weak_distractor,competition,none,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-0.96875,conflict,25462,False,False,False
g031_competition_balanced,31,competition_balanced,competition,none,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-3.09375,conflict,25462,False,False,False
g031_direct_conflict,31,direct_conflict,competition,none,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-5.5,conflict,25462,False,False,False
g031_closure_update,31,closure_update,closure,none,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-5.59375,conflict,25462,False,False,False
g031_closure_override,31,closure_override,closure,none,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-4.921875,conflict,25462,False,False,False
g031_exception_override,31,exception_override,closure,none,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-2.453125,conflict,25462,False,False,False
g033_clean,33,clean,stable,none,East,West,6326,4312,4312, West,conflict,2,1,-0.59375,conflict,4312,False,False,False
g033_redundant,33,redundant,stable,none,East,West,6326,4312,6326, East,clean,1,2,0.640625,clean,6326,False,False,False
g033_irrelevant,33,irrelevant,stable,none,East,West,6326,4312,6326, East,clean,1,2,0.484375,clean,6326,False,False,False
g033_paraphrase,33,paraphrase,stable,none,East,West,6326,4312,6326, East,clean,1,2,2.203125,clean,6326,False,False,False
g033_weak_distractor,33,weak_distractor,competition,none,East,West,6326,4312,4312, West,conflict,2,1,-0.109375,conflict,4312,False,False,False
g033_competition_balanced,33,competition_balanced,competition,none,East,West,6326,4312,4312, West,conflict,2,1,-1.296875,conflict,4312,False,False,False
g033_direct_conflict,33,direct_conflict,competition,none,East,West,6326,4312,4312, West,conflict,2,1,-3.28125,conflict,4312,False,False,False
g033_closure_update,33,closure_update,closure,none,East,West,6326,4312,4312, West,conflict,2,1,-6.3125,conflict,4312,False,False,False
g033_closure_override,33,closure_override,closure,none,East,West,6326,4312,4312, West,conflict,2,1,-3.1875,conflict,4312,False,False,False
g033_exception_override,33,exception_override,closure,none,East,West,6326,4312,4312, West,conflict,2,1,-2.71875,conflict,4312,False,False,False
g039_clean,39,clean,stable,none,East,West,6326,4312,4312, West,conflict,2,1,-0.390625,conflict,4312,False,False,False
g039_redundant,39,redundant,stable,none,East,West,6326,4312,6326, East,clean,1,2,1.140625,clean,6326,False,False,False
g039_irrelevant,39,irrelevant,stable,none,East,West,6326,4312,6326, East,clean,1,2,0.921875,clean,6326,False,False,False
g039_paraphrase,39,paraphrase,stable,none,East,West,6326,4312,6326, East,clean,1,2,2.703125,clean,6326,False,False,False
g039_weak_distractor,39,weak_distractor,competition,none,East,West,6326,4312,4312, West,conflict,2,1,-0.75,conflict,4312,False,False,False
g039_competition_balanced,39,competition_balanced,competition,none,East,West,6326,4312,4312, West,conflict,2,1,-1.078125,conflict,4312,False,False,False
g039_direct_conflict,39,direct_conflict,competition,none,East,West,6326,4312,4312, West,conflict,2,1,-4.03125,conflict,4312,False,False,False
g039_closure_update,39,closure_update,closure,none,East,West,6326,4312,4312, West,conflict,2,1,-6.1875,conflict,4312,False,False,False
g039_closure_override,39,closure_override,closure,none,East,West,6326,4312,4312, West,conflict,2,1,-4.671875,conflict,4312,False,False,False
g039_exception_override,39,exception_override,closure,none,East,West,6326,4312,4312, West,conflict,2,1,-3.671875,conflict,4312,False,False,False
g040_clean,40,clean,stable,none,Copper,Silver,42540,14997,42540, Copper,clean,1,2,2.078125,clean,42540,False,False,False
g040_redundant,40,redundant,stable,none,Copper,Silver,42540,14997,42540, Copper,clean,1,2,2.46875,clean,42540,False,False,False
g040_irrelevant,40,irrelevant,stable,none,Copper,Silver,42540,14997,42540, Copper,clean,1,2,0.296875,clean,42540,False,False,False
g040_paraphrase,40,paraphrase,stable,none,Copper,Silver,42540,14997,42540, Copper,clean,1,2,2.96875,clean,42540,False,False,False
g040_weak_distractor,40,weak_distractor,competition,none,Copper,Silver,42540,14997,42540, Copper,clean,1,2,0.0625,clean,42540,False,False,False
g040_competition_balanced,40,competition_balanced,competition,none,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-3.046875,conflict,14997,False,False,False
g040_direct_conflict,40,direct_conflict,competition,none,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-4.09375,conflict,14997,False,False,False
g040_closure_update,40,closure_update,closure,none,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-6.0,conflict,14997,False,False,False
g040_closure_override,40,closure_override,closure,none,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-8.53125,conflict,14997,False,False,False
g040_exception_override,40,exception_override,closure,none,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-5.75,conflict,14997,False,False,False
g042_clean,42,clean,stable,none,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-2.015625,conflict,8697,False,False,False
g042_redundant,42,redundant,stable,none,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-0.953125,conflict,8697,False,False,False
g042_irrelevant,42,irrelevant,stable,none,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-1.0625,conflict,8697,False,False,False
g042_paraphrase,42,paraphrase,stable,none,Red,Blue,3731,8697,3731, Red,clean,1,2,1.53125,clean,3731,False,False,False
g042_weak_distractor,42,weak_distractor,competition,none,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-0.421875,conflict,8697,False,False,False
g042_competition_balanced,42,competition_balanced,competition,none,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-2.515625,conflict,8697,False,False,False
g042_direct_conflict,42,direct_conflict,competition,none,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-3.484375,conflict,8697,False,False,False
g042_closure_update,42,closure_update,closure,none,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-5.71875,conflict,8697,False,False,False
g042_closure_override,42,closure_override,closure,none,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-6.46875,conflict,8697,False,False,False
g042_exception_override,42,exception_override,closure,none,Red,Blue,3731,8697,8697, Blue,conflict,2,1,-5.03125,conflict,8697,False,False,False
g045_clean,45,clean,stable,none,East,West,6326,4312,4312, West,conflict,2,1,-0.234375,conflict,4312,False,False,False
g045_redundant,45,redundant,stable,none,East,West,6326,4312,6326, East,clean,1,2,0.625,clean,6326,False,False,False
g045_irrelevant,45,irrelevant,stable,none,East,West,6326,4312,4312, West,conflict,2,1,-0.515625,conflict,4312,False,False,False
g045_paraphrase,45,paraphrase,stable,none,East,West,6326,4312,6326, East,clean,1,2,2.0625,clean,6326,False,False,False
g045_weak_distractor,45,weak_distractor,competition,none,East,West,6326,4312,6326, East,clean,1,2,0.28125,clean,6326,False,False,False
g045_competition_balanced,45,competition_balanced,competition,none,East,West,6326,4312,4312, West,conflict,2,1,-0.875,conflict,4312,False,False,False
g045_direct_conflict,45,direct_conflict,competition,none,East,West,6326,4312,4312, West,conflict,2,1,-4.25,conflict,4312,False,False,False
g045_closure_update,45,closure_update,closure,none,East,West,6326,4312,4312, West,conflict,2,1,-5.203125,conflict,4312,False,False,False
g045_closure_override,45,closure_override,closure,none,East,West,6326,4312,4312, West,conflict,2,1,-3.59375,conflict,4312,False,False,False
g045_exception_override,45,exception_override,closure,none,East,West,6326,4312,4312, West,conflict,2,1,-3.953125,conflict,4312,False,False,False
g053_clean,53,clean,stable,none,Gold,Iron,7421,16570,16570, Iron,conflict,2,1,-2.390625,conflict,16570,False,False,False
g053_redundant,53,redundant,stable,none,Gold,Iron,7421,16570,16570, Iron,conflict,2,1,-1.796875,conflict,16570,False,False,False
g053_irrelevant,53,irrelevant,stable,none,Gold,Iron,7421,16570,16570, Iron,conflict,2,1,-3.5625,conflict,16570,False,False,False
g053_paraphrase,53,paraphrase,stable,none,Gold,Iron,7421,16570,7421, Gold,clean,1,2,3.640625,clean,7421,False,False,False
g053_weak_distractor,53,weak_distractor,competition,none,Gold,Iron,7421,16570,16570, Iron,conflict,2,1,-5.5,conflict,16570,False,False,False
g053_competition_balanced,53,competition_balanced,competition,none,Gold,Iron,7421,16570,16570, Iron,conflict,2,1,-7.203125,conflict,16570,False,False,False
g053_direct_conflict,53,direct_conflict,competition,none,Gold,Iron,7421,16570,16570, Iron,conflict,2,1,-9.046875,conflict,16570,False,False,False
g053_closure_update,53,closure_update,closure,none,Gold,Iron,7421,16570,16570, Iron,conflict,2,1,-8.734375,conflict,16570,False,False,False
g053_closure_override,53,closure_override,closure,none,Gold,Iron,7421,16570,16570, Iron,conflict,2,1,-6.609375,conflict,16570,False,False,False
g053_exception_override,53,exception_override,closure,none,Gold,Iron,7421,16570,16570, Iron,conflict,2,1,-5.171875,conflict,16570,False,False,False
g064_clean,64,clean,stable,none,Copper,Silver,42540,14997,42540, Copper,clean,1,2,2.546875,clean,42540,False,False,False
g064_redundant,64,redundant,stable,none,Copper,Silver,42540,14997,42540, Copper,clean,1,2,3.21875,clean,42540,False,False,False
g064_irrelevant,64,irrelevant,stable,none,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-0.03125,conflict,14997,False,False,False
g064_paraphrase,64,paraphrase,stable,none,Copper,Silver,42540,14997,42540, Copper,clean,1,2,3.546875,clean,42540,False,False,False
g064_weak_distractor,64,weak_distractor,competition,none,Copper,Silver,42540,14997,42540, Copper,clean,1,2,0.15625,clean,42540,False,False,False
g064_competition_balanced,64,competition_balanced,competition,none,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-1.890625,conflict,14997,False,False,False
g064_direct_conflict,64,direct_conflict,competition,none,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-1.5,conflict,14997,False,False,False
g064_closure_update,64,closure_update,closure,none,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-1.609375,conflict,14997,False,False,False
g064_closure_override,64,closure_override,closure,none,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-6.859375,conflict,14997,False,False,False
g064_exception_override,64,exception_override,closure,none,Copper,Silver,42540,14997,14997, Silver,conflict,2,1,-4.515625,conflict,14997,False,False,False
g067_clean,67,clean,stable,none,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-2.265625,conflict,25462,False,False,False
g067_redundant,67,redundant,stable,none,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-0.171875,conflict,25462,False,False,False
g067_irrelevant,67,irrelevant,stable,none,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-1.765625,conflict,25462,False,False,False
g067_paraphrase,67,paraphrase,stable,none,Green,Yellow,7840,25462,7840, Green,clean,1,2,2.203125,clean,7840,False,False,False
g067_weak_distractor,67,weak_distractor,competition,none,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-2.453125,conflict,25462,False,False,False
g067_competition_balanced,67,competition_balanced,competition,none,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-3.828125,conflict,25462,False,False,False
g067_direct_conflict,67,direct_conflict,competition,none,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-6.40625,conflict,25462,False,False,False
g067_closure_update,67,closure_update,closure,none,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-5.578125,conflict,25462,False,False,False
g067_closure_override,67,closure_override,closure,none,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-5.84375,conflict,25462,False,False,False
g067_exception_override,67,exception_override,closure,none,Green,Yellow,7840,25462,25462, Yellow,conflict,2,1,-2.046875,conflict,25462,False,False,False
g068_clean,68,clean,stable,none,North,South,4787,4882,4882, South,conflict,2,1,-0.1875,conflict,4882,False,False,False
g068_redundant,68,redundant,stable,none,North,South,4787,4882,4882, South,conflict,2,1,-0.3125,conflict,4882,False,False,False
g068_irrelevant,68,irrelevant,stable,none,North,South,4787,4882,4882, South,conflict,2,1,-0.484375,conflict,4882,False,False,False
g068_paraphrase,68,paraphrase,stable,none,North,South,4787,4882,4787, North,clean,1,2,2.25,clean,4787,False,False,False
g068_weak_distractor,68,weak_distractor,competition,none,North,South,4787,4882,4882, South,conflict,2,1,-1.015625,conflict,4882,False,False,False
g068_competition_balanced,68,competition_balanced,competition,none,North,South,4787,4882,4882, South,conflict,2,1,-1.875,conflict,4882,False,False,False
g068_direct_conflict,68,direct_conflict,competition,none,North,South,4787,4882,4882, South,conflict,2,1,-3.265625,conflict,4882,False,False,False
g068_closure_update,68,closure_update,closure,none,North,South,4787,4882,4882, South,conflict,2,1,-4.25,conflict,4882,False,False,False
