relative_path,bytes,sha256
figure_source_data/figure1_panel_b_c_direct_hidden_steps.csv,27398,75f05584d2efa9b84ffbd00f2bc6211545d27aa2e54b7f899b144c4251f16ca5
figure_source_data/figure2_panel_a_independent_mechanism_label_gain.csv,2130,92de86ad8e8992d891b43fdd63c0011d9d145b76f91902d6500a94099946c29b
figure_source_data/figure2_panel_b_psg_preservation.csv,365,5d941546b15e3f95957664f7c1e6da9c30ca5efc21f658b916c1b903c27b2e8d
figure_source_data/figure2_panel_c_state_readback_gain.csv,615,04ba496da5d99de01f1fe5596aede0c931900b0de8e01ef0a024ffe471618760
figure_source_data/figure2_panel_d_model_specific_windows.csv,1113,bed96e959cd43addf0954d80833ea7466f0c352e565525a6dee9f78f33319d0e
figure_source_data/figure2_panel_e_window_metrics.csv,411,cf97f78f15d0fe538c57375c899b1deea67ada55b36b2a7086a0c7a88fba9f79
figure_source_data/figure2_panel_f_pairwise_homology.csv,283,667f454a77e3c285f3d32b7010253231e6996de291ceaf3dc01e31caad511532
figure_source_data/figure3_panel_a_deltaU_summary.csv,379,6b0768b40dea0b9adddd2490899ab7806f77c05af44edbc3ed232b0b0212d8bc
figure_source_data/figure3_panel_b_nonleak_controls.csv,332,5777847ae3630a00071e264bae875abe2a71254923ea4e23aab11abdf2662584
figure_source_data/figure3_panel_c_nonR_windows.csv,2061,c4613a70552b658d95c3c9bb3ef5d6c5d7d52ead8370f54b0d0295e7383d1460
figure_source_data/figure3_panel_d_ua_band_control.csv,152,ef0736943dc6046a7661518924a4d54a1241fd2c98913261608b7bb1b0debfd1
figure_source_data/figure4_direct_hidden_model_summary.csv,2639,1dfc57c809303ec915be90d4c4e0424d0473cf8e94294f75811578212d45a157
figure_source_data/figure4_direct_hidden_null_standardized_effects.csv,666,1e81d338c9e1069e07898851f4179203edb056f71621be7bbcf580b22b51a668
figure_source_data/figure4_direct_hidden_real_metrics.csv,412,6dcc5293938af1ee8d9ea19364c2a6378192804d9cb614df33e821c5aaf8ee7c
figure_source_data/figure4_direct_hidden_shuffle_distributions.csv,19328,6c14c29ece71b0cf5d5a294b9c9578c9b1a151120f6ec11d57b7b4bdce425e6f
figure_source_data/figure4_geometry_null_effect_summary.csv,2681,2f00147110268cbc585ba6a9839cbe959ef97396544cca9705f6313367e76e15
figure_source_data/figure4_panel_a_morphism_ablation.csv,4964,42887352f51784440b62ca9ce7c76fb4ba5e863a314b057d9bffae2f9391b949
figure_source_data/figure4_panel_b_state_closure_baseline.csv,576,305b081f5421c5270e840dc6cbccb20aa7f7533264680d0c16ad1c0646179b33
figure_source_data/figure4_panel_c_embedding_quality.csv,437,82e18a4dd7873c38ef89d6d692ce58e2aa4cdeef6078895d28fec692256ca810
figure_source_data/figure4_panel_d_geodesic_bias_indices.csv,431,7d8163533d5a0588deabe140b2e6101ea25c940b7dc57cf3808e30faba2e833f
figure_source_data/figure4_panel_e_residual_prediction.csv,351,4c5cb2447885d797c8dd50fc43d15efd1271431371ec455c34958cbd20b1d044
figure_source_data/figure4_panel_f_parallel_perpendicular.csv,359,477195985198347d2c3cbb1e33f9f87d49a93332623a787afa546ad065eeef9a
figure_source_data/figure5_panel_a_real_fixed_specificity.csv,230,87f9b6e5a8b36fa6f80790ee00acf67be8cf5f611c572e13dc5cac550300953b
figure_source_data/figure5_panel_b_replication_statistics.csv,220,ccaffcba08b0ef69da7810ebb50ab762050ab5be70834873f79eb87bab67b747
figure_source_data/figure5_panel_c_classifier_quality.csv,507,7c2f8db6cc928c07bc267d98d1a227ebd66818bcc80bb6fcfb614897efab0a97
figure_source_data/figure5_panel_d_policy_action_distribution.csv,715,f5aed5d4caee1458af090e4e4ce1a894c344e37efcc449370105b807bd9ff86f
figure_source_data/figure5_panel_e_crossmodel_output_boundary.csv,991,7658bbd4fb899df568a4db8f510378f64d9566041351ca6163c0a956bad4d9de
figure_source_data/figure_contracts.csv,4005,9812e8c5ec059b93a76c1d35330ce31b2fb4e7a07d8de666a159828180679dcc
figure_source_data/figure_detail_audit_v1_9.csv,1515,51c8f732ab36d5fc61aacaff7ed3562c91fe6de45c52133bd74bdba30bfc7e1f
figure_source_data/figure_freeze_manifest_v0_4.csv,845,a11273cca0a8591e3586d30e0e409840f4653845894da36e3593752430f4f814
figure_source_data/highdim_condition_cosine_similarity.csv,8889,f844c87cb63172204ece1c673bd6ff2d48c897f087ea8d50944551e583af60fa
figure_source_data/highdim_layer_condition_centroids.csv,48078,4a3305e0799e461d18fa0a69fb26b588e609dbc802e047edda590fc9c69659ce
figure_source_data/highdim_layer_separation_profile.csv,5003,a3f883d76828c92d00183b3c11264344655d6295f2bb5a1e5677a3975216e7c1
figure_source_data/highdim_sample_layer_vectors_long.csv,2607792,6b610bd8d3c807b74539eb33d63a9f45eb312ae0524bd908c7f17b060b7f1744
figure_source_data/highdim_visualization_interpretation.csv,597,3f85fd110dbb7d7e63e27e196d32dbe61bba2ad5faf2029f790cbc7ddbf072d8
figure_source_data/mechanism_visual_grammar_v0_2.csv,896,d2fccb9fa0113dbef0190bd939a8dc15c16aab66151065667838268d76107e8f
output_boundary_control/gemma/actions_policy_boundary_guarded.csv,170309,74e3ca198ff85f619ed2992b194f5ad5eaed287d17d4c65275139a2c46b1bf3a
output_boundary_control/gemma/baseline_features_trainfit_coordinate.csv,470236,c2857ccb6e1bb6ff14097adaa5ed1b2ac77e6825b477b67487e695fdb444afc5
output_boundary_control/gemma/classifier_audits.json,1131,93a29fd3430338af30a8fbfa81e0e6bdf460911e1712ac65abf7c4ba0fe9c6e9
output_boundary_control/gemma/deltaU_trainfit_audit.json,270,b6d8313b02bf24459697994f2ca370f3477b8f502218c066cdb3eb3f3d0a6c15
output_boundary_control/gemma/frozen_group_split.csv,48807,2c2f947da3857c0304e2fa415633a17586cf0ab95c93370452bfc5856c5837af
output_boundary_control/gemma/heldout_control_rows.csv,327158,41343b8ece6fda1e9d8a538f37325b13cff19fd9612c9495d32eac6489c35a3c
output_boundary_control/gemma/heldout_control_summary.csv,1826,d2aae31f3e64c4f8fd21a41d273d1d8d52e21e1b8b1f97f796e0c3f8dcf65a60
output_boundary_control/gemma/train_action_grid_merged.csv,1067714,15c00e1d87d98c6e29773bcde68180750af12f9da39f9f4eb29eec727c8422ad
output_boundary_control/gemma/train_boundary_policy_labels.csv,49276,3ae28cb580b1aad48bb113402e0c08d474e148331c180dd94eeab230c27bf494
output_boundary_control/gemma/train_global_action_selection.csv,1253,33cef0000a85ff7cf6fa85cb95c56bf38cad91e1a948e6728991b56c27bce357
output_boundary_control/gemma/verdict.json,1016,befbf5c235f816fb91a6d111ca5d1f918ad2f758b3974b6dc2bc2101a3342db3
output_boundary_control/gemma/vocab_top1_none.csv,29620,b508f8c6c55a75476498ade4e6feb3e590771b4e376d1d81df40326305317e46
output_boundary_control/gemma/vocab_top1_policy_boundary.csv,32742,23526ec11a0b706b5826506982dce043b9ec00894ac63f0ef5a508d5ed175926
output_boundary_control/gemma/vocab_top1_policy_boundary_guarded.csv,35067,b025937a3ce19446859b729bc9ec065789efdc85e57cf7dad0e32c3b1505cbbd
output_boundary_control/gemma/vocab_top1_rows.csv,206872,01fb68c20a3abd8ca429692d10fe2cd3eec7d919a6a5c48c98a4863e961c01ec
output_boundary_control/gemma/vocab_top1_shuffle_boundary_labels.csv,35100,2a006337de08463efe569600e1062b0413a670e77ae7ae4478958585ac113884
output_boundary_control/gemma/vocab_top1_summary.csv,474,af13365178309f92b5d1168d3f3e6f0aea06eecc17a9e02e8229a00370af6250
output_boundary_control/llama/actions_policy_boundary_guarded.csv,137773,592efc40ab3865cf1e1d74808db9ed34b8a4664740d50b64ea9ff22a78613c97
output_boundary_control/llama/baseline_features_trainfit_coordinate.csv,441441,68cc5f11db21eedee6ffec604adfac58baa6fb1b7802f72bc7d00dc09e6396bc
output_boundary_control/llama/classifier_audits.json,1030,7509d2846637967c82316df684c5df45b875fc7cb8c064c61e5593cca62831c9
output_boundary_control/llama/deltaU_trainfit_audit.json,241,b11f6ffa0835763f521a32577639a858f68bbee6d14cc780503dd83303f622d1
output_boundary_control/llama/frozen_group_split.csv,48807,2c2f947da3857c0304e2fa415633a17586cf0ab95c93370452bfc5856c5837af
output_boundary_control/llama/heldout_control_rows.csv,326753,c2ee4e7f2b822fbabf55e520a51039d695b1e4b8e9f0200213be524fa8e8e47e
output_boundary_control/llama/heldout_control_summary.csv,1794,bb5a41f037feae052b06d8804d0ee1e185f81b2312b90b724e8b442f784029ff
output_boundary_control/llama/train_action_grid_merged.csv,1055798,5f52276996ef83c721f2c44889207693fb48deb3828b36e54a88153c5edd45fc
output_boundary_control/llama/train_boundary_policy_labels.csv,48434,d1fd27ad68d30c1f3677e476d9df526e3e79c191793d16f4149a1eeead8d3358
output_boundary_control/llama/train_global_action_selection.csv,1276,d68d36129a4d6762e6e4ce669d933049dfaef3423c346d8e9a3daa43d48aa7fd
output_boundary_control/llama/verdict.json,1051,940b6723e1f74781d3d6fa01944740df19d6a3dd679a704a3ac42691d775d2fe
output_boundary_control/llama/vocab_top1_none.csv,30140,ab0618326690d8a516c5cb84de76daf8ce21d1b529ec8c0495282d28a2be5951
output_boundary_control/llama/vocab_top1_policy_boundary.csv,33197,248b695640ac93e23735742814f69fdd3009b97faaeb27f7442c46df68d0d3bd
output_boundary_control/llama/vocab_top1_policy_boundary_guarded.csv,35513,7ef932e14d09514830b08cd228347ad57ee8de285c3c9f819b8314e133b854fa
output_boundary_control/llama/vocab_top1_rows.csv,210592,cb61abdf26bd632f6ead1bf141792ef64672389b6af4f488cd7f853b61a76d7d
output_boundary_control/llama/vocab_top1_shuffle_boundary_labels.csv,35535,90ed192c2e5b851ef3deee2082d0f63a4dbbc51d9eb3aedd3ef7ae2ee0a42dcc
output_boundary_control/llama/vocab_top1_summary.csv,496,d4b24c1ab30eb34453aaaa08a7209c3f41ae48a459a8a9d1023b9c511554884e
output_boundary_control/qwen/actions_policy_boundary_guarded.csv,169462,50047f10499050e56fc273b2523b0e39f57884d9f9187dbdca8cf062128e6ed7
output_boundary_control/qwen/baseline_features_trainfit_coordinate.csv,475741,b1ca60a10e581061c837d6b19c3f1ef66947aa9a5c7238c7c71ea1fdcd65bc77
output_boundary_control/qwen/classifier_audits.json,1083,798323159cd28c50d56e6bdffc85f2dbb4fa8d3a5052f904b3d85cf04c450a6c
output_boundary_control/qwen/deltaU_trainfit_audit.json,270,c5102c5498ad5022031f08f6d6f6cab1c49e355cd597bea625b18fd2306d450d
output_boundary_control/qwen/frozen_group_split.csv,48807,2c2f947da3857c0304e2fa415633a17586cf0ab95c93370452bfc5856c5837af
output_boundary_control/qwen/heldout_control_rows.csv,324538,53d56de8cceac00c3ec7f53c77ef428088ad44f1c05cc264179f1e91f535157f
output_boundary_control/qwen/heldout_control_summary.csv,1743,3b31a1c58020a28c4e07b3e17a74bc1d38d948f5feed87172ea2a0dd6c773d85
output_boundary_control/qwen/train_action_grid_merged.csv,1055607,320eb8d1756a9ad5a10f5e0257ec4cd58c44839bd4f60c824376a4db78629395
output_boundary_control/qwen/train_boundary_policy_labels.csv,48909,7aaf96f3d25882bce03f649d13e0e656b3686d0f9c5df5d487add8698199ee5c
output_boundary_control/qwen/train_global_action_selection.csv,1218,42b4a5599aa25b9fe953549030ac51db1f77462f46f91f188e0b979b830c3d80
output_boundary_control/qwen/verdict.json,1013,e555725ace385009a57351c8248254db93f787aa18e8da511147ab46408bdca1
output_boundary_control/qwen/vocab_top1_none.csv,30898,7b35d253c9b7fb05f0a19a5ad7fa9c7a701a1680b57c6a7502d359933b04d750
output_boundary_control/qwen/vocab_top1_policy_boundary.csv,33941,55a00f6fa292c453c3b82222c7d38f5a7cce8f7c6ed9b415c8f315109196ebcf
output_boundary_control/qwen/vocab_top1_policy_boundary_guarded.csv,36304,4c72b98e4bce6bab06ea527b5f165f1bc309af1b0751c7325aa5218ca47596a9
output_boundary_control/qwen/vocab_top1_rows.csv,216273,cbf041cfe0ede237c25ba67a2a3800f4382a1398339a93b7598ed906e10b2cc8
output_boundary_control/qwen/vocab_top1_shuffle_boundary_labels.csv,36057,53055cf2bf9bc76849b44aafecaac927105e5cb6f079a669d0a34d6d2acabe39
output_boundary_control/qwen/vocab_top1_summary.csv,461,b89e0566af82920e5432bd547a9d6bcfcf6198622c4480cf2d7eac3d77019881
predictive_forecasting/analysis_config.json,841,34e5eb2454d7facb2bbbbc1100975926855ec065e5e6aaf5f48ca0c7fab51d19
predictive_forecasting/early_trajectory_forecasting_rows.csv,1665001,c410c77fa5b3a766c239c2ad4b52e1242187fc492d003d926196e1e2ceafbeb2
predictive_forecasting/early_trajectory_forecasting_summary.csv,26180,7337bf4ecd18dad273ddc8c3cf526766c78247d7a8bf4ec5e72f4abb1d7ed4d1
predictive_forecasting/early_trajectory_order_nulls.csv,101046,4d3c0e6be1812598c4b4782111bef3a68df4f06a19937afdbf28b815901dd7a5
random_initialization_geometry/analysis_config.json,894,02a3f69027ac14da4b76ee1ca0f7ea2d2f30f20465d4ae7ca0ee5e23017af921
random_initialization_geometry/crossmodel_trained_vs_random_comparison.csv,616,42b9cc8376435211fb2cd19da33f3c302e1f3f942e1fda55b0e5c141dff442ea
random_initialization_geometry/crossmodel_trained_vs_random_geometry_shuffles.csv,90437,7c6acd368d0c87b8f7cc4791d9d1665614a5d5505f23330763997816d4c7b581
random_initialization_geometry/crossmodel_trained_vs_random_geometry_summary.csv,9029,8916c361485ed60e1f34c7d8590207df3bd64a8ba55a4b270dd4b959c49f2f54
README.md,1615,6e1d8f5dde358dc9d5095df14150313e505777c2480769995f2df7fda1f69322
safety_matched_reassignment/gemma/matched_null_permutation_map.csv,347213,91ae0cdfe00421ae43a578f1efe755743da529b13aee5c6e08b50e23a11a0785
safety_matched_reassignment/gemma/matched_null_rows.csv,588299,459e4d01801f0ef521d88f9fbc8c02842c6ec9590c39356f9e19a9b22035ee88
safety_matched_reassignment/gemma/matched_null_summary.csv,2333,cff660b05a8ffd7204f5145b7ea7474b14745fcc8a90fc59370aa18c62916e3d
safety_matched_reassignment/gemma/verdict.json,737,8f0d16e090102983e8261fad5efa1ee7e0b700ba4b8135fccfce9d53550433d7
safety_matched_reassignment/llama/matched_null_permutation_map.csv,347213,f7f08515092214b30087ef20424d0cdc7c65a83ac2c5ab892a3569cb53fe0550
safety_matched_reassignment/llama/matched_null_rows.csv,594777,d3f2e8fb68dc5fe479c0947a35cbe4e56ad9a922387f9748ff7e9d621883027b
safety_matched_reassignment/llama/matched_null_summary.csv,2407,cd57c86496948c98b414a022828b9bc7460ffdfc9217cf3c2e47979750cd60ad
safety_matched_reassignment/llama/verdict.json,741,123f321e93304f30e2ee16b5075e6acc12c1799da1d703f262313112f62794e3
safety_matched_reassignment/qwen/matched_null_permutation_map.csv,325303,fbf01f0146b9fb5acc9bbda95bf6a1d2148a7076043df2c447f44cba8bb90a4e
safety_matched_reassignment/qwen/matched_null_rows.csv,606475,fe456fe992508d207678ff3e742d241717d19255e4e95ef2a4865a3bb88688f3
safety_matched_reassignment/qwen/matched_null_summary.csv,1992,0bf902aa34844d2b90c3684770bf8e9a9a50411931e37a44655668782b7ef94a
safety_matched_reassignment/qwen/verdict.json,669,54687341705d7419e031150991ce25017a187b3ca2b7cf453cf5b5e8acb23147
summary_tables/crossmodel_assignment_matched_nulls.csv,490,54081f364a3ca278fc823aa653c60e305c71519ac4fa258fbdf7866527153e18
summary_tables/crossmodel_initialization_geometry.csv,602,076dd4ccfa56f6ed72070e289c7991100f6d810b97510fd71b02c5d9eab2b4dc
summary_tables/crossmodel_output_boundary.csv,610,e8a1d6a646b68304ce07f1e6b71461e6cad92b4a8036e96a2391a1ee66632fec
summary_tables/experiment_closure_verdict.json,2172,173887dd253226199858f6b9544b5587ff8c291ad6c62864a9792a43d6028ebd
summary_tables/heldout_predictive_forecasting.csv,3668,b623d75db1ac103a0de61e0517b72201d5657c1024fb7b2536447a833d552208
summary_tables/README.md,1220,2df055da190151abe19f410933ef641e3c085d720bbecfd5a3fc4205e366358d
summary_tables/task_coordinate_transfer.csv,748,4532fb6cc74859faa2cdcd565291b603039a8023ab5f46e8658ac5720db31784
summary_tables/task_geometry_generalization.csv,1388,8bcfabdc0bf9d214192de5bd2b4519aca9e354fe0fa71daac20291a1da60f401
task_generalization/addition/analysis_config.json,1455,e1d2b9615a00c5c89b2d04915c92e0222ef7f7c64afeb915938dce04af2ec4b5
task_generalization/addition/arithmetic_task_manifest.csv,156274,b8a7259bafc213094943279fc871f843704bc945c4e7fa7990f4a52ff7e9e7a5
task_generalization/addition/external_task_DeltaU_label_nulls.csv,17206,dc50161f2c57b96e8a82e847bdf3fbe54686448d98e419ac585ac989817e75d0
task_generalization/addition/external_task_DeltaU_summary.csv,792,eeee5e146be2abf6257ea9247d683fdf8016247746390920301e3c1ba04138f5
task_generalization/addition/external_task_geometry_shuffles.csv,18676,5680e845b9ec544501d382023387e8270130607f9004678c200e8b4f91405523
task_generalization/addition/external_task_geometry_summary.csv,3216,923ca0539553209adc11f3e0b6341d835de7cf2881299f8a7c9a52e5ce82baee
task_generalization/addition/gemma/arithmetic_DeltaU_rows.csv,197865,3ed90f55198064ab9eb9d952aee78561b3f634930c9b9a999937fb2ba0ba99a9
task_generalization/addition/gemma/arithmetic_prompt_outcomes.csv,170237,ce118bc02bd0a34391c062561eff775fbdb9f38b0c47d66e08704461f257b568
task_generalization/addition/gemma/tokenization_audit.csv,334,8ea29932604d9ccb0189b8ac3c20cc0c82f62720fdc4ff256bc04ae3d318612a
task_generalization/addition/llama/arithmetic_DeltaU_rows.csv,193636,d77f13e9ed87960fb420300b8519f3cd1867befa1553e8fbb2f29de04400de21
task_generalization/addition/llama/arithmetic_prompt_outcomes.csv,170597,7d66358d29583f7196357010b9e73507a730973abcf58eadb1941983a7ccd029
task_generalization/addition/llama/tokenization_audit.csv,336,fbd7b8640e8287ec81b132694ae94c0c1ee7f0ac2a1d3d0b865bf4dbffda9ee6
task_generalization/addition/qwen/arithmetic_DeltaU_rows.csv,198486,39c8a5e76167f9523263adfcaf37e9e7826b2ad2a147f57db0ba3a2af9f80fdd
task_generalization/addition/qwen/arithmetic_prompt_outcomes.csv,169790,1d545c549065e6d8e2ce19331ec0b47342e181c357a1cad37bd7f7725fa2c814
task_generalization/addition/qwen/tokenization_audit.csv,336,91d5c15208df29943c9dbbad33cd6b3e3d876cca2498ca780af5c4ba0ffba3ee
task_generalization/arc_four_choice/analysis_config.json,700,7dfa1d244164eb3af4d4778988c2bd4caa0d2b5bb1402e507caf4274eff406f3
task_generalization/arc_four_choice/arc_challenge_manifest.csv,29953,42f442b683f88245c38dd602e06168e836dab5834aec569dad72b46bcb9d534e
task_generalization/arc_four_choice/arc_geometry_shuffles.csv,18674,64c9d33505f411695e95532cac53472864fe3d801bb36fb8ab90c4ca4d6888e3
task_generalization/arc_four_choice/arc_geometry_summary.csv,3285,b8df0afbf527d92e1875cc66cf5a87567a28ae379f739f73b4003e4b659717fc
task_generalization/arc_four_choice/gemma/arc_prompt_outcomes.csv,35638,42c1c6b7e8b0e0e467291b3a9b494b68c2c1e7bd6fc243e85eb9083d21fbe3fa
task_generalization/arc_four_choice/gemma/tokenization_audit.csv,73,69af51df80f216c67ffc02eee55e16281c48db831ad68e5fd1504a2118e14898
task_generalization/arc_four_choice/llama/arc_prompt_outcomes.csv,35482,230577b525d65990e272208bf9cc30915761ee17b5c5f488591bcb51f8b7eb80
task_generalization/arc_four_choice/llama/tokenization_audit.csv,73,64a5b1900f8b9ef28976dde2a05f37ca1282338400fd9c966ad3b24e6b015053
task_generalization/arc_four_choice/qwen/arc_prompt_outcomes.csv,35308,6adb811481130c4baa63751582f3b50f6a3165277774ed51f04073a5437b8109
task_generalization/arc_four_choice/qwen/tokenization_audit.csv,73,ddd8a46be03d1f4cd2364fba68a98213b8738401f88a0a982fddb1f7716c4ae6
task_generalization/lexical_category/analysis_config.json,2035,7b5d41593a83fe4d9630fabc485295c78901b622c7b96f156974ab5bc44deba2
task_generalization/lexical_category/external_task_DeltaU_label_nulls.csv,17127,c8a02aec48571352770d3d449702e16d3e279484ec8022a909a5ef73a8abe136
task_generalization/lexical_category/external_task_DeltaU_summary.csv,791,dde1d4c9b00182aba20356b206031d39ca6544d92d61c8dbac907b6060795617
task_generalization/lexical_category/external_task_geometry_shuffles.csv,18654,8d8c2ac44d439b84c2a38e765043397784a1e016931ca3061276b3941b72899d
task_generalization/lexical_category/external_task_geometry_summary.csv,3261,3bb63abe8c931aabf42fc6dcead8357389b6a12a84a202c322b1d31e9e787a1e
task_generalization/lexical_category/gemma/lexical_DeltaU_rows.csv,221930,25f463142bd597c67e157a5c738f895e53c02358c681f72d6c945015eb1b6b96
task_generalization/lexical_category/gemma/lexical_prompt_outcomes.csv,194271,406cfe531955e925b6b3dbd2b2aff93537feb4dae2e936274e9cccb1e9b6c081
task_generalization/lexical_category/gemma/tokenization_audit.csv,542,f99b0537d13e3550afcebe441d9497599ebef9cf72f310466092fd0a9ae6d2e8
task_generalization/lexical_category/lexical_task_manifest.csv,180420,8ee4c64367dfec9305cdee643b34c89011a03169b41a4662b6fc9c4041701ba9
task_generalization/lexical_category/llama/lexical_DeltaU_rows.csv,217184,a58b299a8c0383fb121e96117e52896fd75c5f0e45de763eaf70afacd0ce8c12
task_generalization/lexical_category/llama/lexical_prompt_outcomes.csv,194554,57bfeaff8d464857458005105d5fe30b47f61fdef2ebef67ac9807784be5214e
task_generalization/lexical_category/llama/tokenization_audit.csv,544,5255bd93fa617b22f7f7182e340dfe94b0e2343afe07a613fcc208f5c4eed12d
task_generalization/lexical_category/qwen/lexical_DeltaU_rows.csv,222621,ca33c6ded68f169bd34def009cb0dd62b2f8d49ea34bc63d41f1e141e7dee61f
task_generalization/lexical_category/qwen/lexical_prompt_outcomes.csv,193657,fd2d2169b7f15de3a0841480da8e6c8a970a94bd7c4dcd301c35cd4070780b73
task_generalization/lexical_category/qwen/tokenization_audit.csv,544,e58ff2ca50694d09cfd7acf9bff5d7609f5294fb6d947420b3605332d66444f9
