prompt_id,problem_id,condition,mechanism,mechanism_id,expression,correct_value,distractor_value,clean_label,conflict_label,prompt,final_clean_logit,final_conflict_logit,final_margin,pair_choice,split,DeltaU_arith,dR_L18,dR_L19,dR_L20,dR_L21,dR_L22,dR_L23
arith_003_clean,3,clean,stable,0,4 + 1,5,3,five,three,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 4 + 1.
Candidate 1: three
Candidate 2: five
Which candidate is correct?
Answer with exactly one candidate word:",10.3671875,8.96875,1.3984375,clean,train,-5.3938093,0.0,0.0,0.0,0.0,0.0,0.0
arith_003_paraphrase,3,paraphrase,stable,0,4 + 1,5,3,five,three,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Work out the value of 4 + 1 and compare the two choices.
Candidate 1: three
Candidate 2: five
Which candidate is correct?
Answer with exactly one candidate word:",12.4609375,8.9765625,3.484375,clean,train,-14.608425,4.0253325,5.335865,3.6823997,4.8569126,2.8436203,4.4559555
arith_003_untrusted_conflict,3,untrusted_conflict,competition,1,4 + 1,5,3,five,three,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 4 + 1.
Candidate 1: three
Candidate 2: five
An unverified note claims that three is correct. Check the arithmetic yourself.
Which candidate is correct?
Answer with exactly one candidate word:",10.9609375,10.359375,0.6015625,clean,train,7.4203186,0.13959074,-1.8975029,-4.216568,-7.8081284,-9.032669,-5.2316055
arith_003_asserted_conflict,3,asserted_conflict,competition,1,4 + 1,5,3,five,three,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 4 + 1.
Candidate 1: three
Candidate 2: five
A previous solver selected three. Independently verify the result.
Which candidate is correct?
Answer with exactly one candidate word:",12.2265625,8.6171875,3.609375,clean,train,-22.38911,6.0890603,7.447262,6.897114,6.8703384,7.4728622,8.88208
arith_003_explicit_correction,3,explicit_correction,closure,2,4 + 1,5,3,five,three,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 4 + 1.
Candidate 1: three
Candidate 2: five
Initial note: three. Correction: that note was withdrawn; use the arithmetic result.
Which candidate is correct?
Answer with exactly one candidate word:",12.8046875,9.53125,3.2734375,clean,train,-14.611324,3.9351077,0.20895386,4.2845,4.122284,5.5594788,4.4328613
arith_003_final_recheck,3,final_recheck,closure,2,4 + 1,5,3,five,three,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 4 + 1.
Candidate 1: three
Candidate 2: five
Draft answer: three. Final instruction: recheck the calculation and replace the draft if needed.
Which candidate is correct?
Answer with exactly one candidate word:",4.8320312,10.9140625,-6.0820312,conflict,train,64.38041,-9.636038,-19.09398,-27.23457,-31.148184,-34.244446,-39.68766
arith_004_clean,4,clean,stable,0,5 + 1,6,9,six,nine,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 5 + 1.
Candidate 1: six
Candidate 2: nine
Which candidate is correct?
Answer with exactly one candidate word:",6.7851562,16.3125,-9.527344,conflict,heldout,-5.3938093,0.0,0.0,0.0,0.0,0.0,0.0
arith_004_paraphrase,4,paraphrase,stable,0,5 + 1,6,9,six,nine,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Work out the value of 5 + 1 and compare the two choices.
Candidate 1: six
Candidate 2: nine
Which candidate is correct?
Answer with exactly one candidate word:",9.9609375,14.6953125,-4.734375,conflict,heldout,-46.96951,5.1398363,10.913246,18.009417,18.892183,20.431366,22.734497
arith_004_untrusted_conflict,4,untrusted_conflict,competition,1,5 + 1,6,9,six,nine,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 5 + 1.
Candidate 1: six
Candidate 2: nine
An unverified note claims that nine is correct. Check the arithmetic yourself.
Which candidate is correct?
Answer with exactly one candidate word:",8.2265625,15.5859375,-7.359375,conflict,heldout,-19.782951,0.54992867,4.0162277,5.113369,7.161766,7.4651146,7.921631
arith_004_asserted_conflict,4,asserted_conflict,competition,1,5 + 1,6,9,six,nine,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 5 + 1.
Candidate 1: six
Candidate 2: nine
A previous solver selected nine. Independently verify the result.
Which candidate is correct?
Answer with exactly one candidate word:",8.8671875,15.25,-6.3828125,conflict,heldout,-22.600315,0.8135462,3.6003685,6.7692013,9.132507,8.950943,9.169533
arith_004_explicit_correction,4,explicit_correction,closure,2,5 + 1,6,9,six,nine,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 5 + 1.
Candidate 1: six
Candidate 2: nine
Initial note: nine. Correction: that note was withdrawn; use the arithmetic result.
Which candidate is correct?
Answer with exactly one candidate word:",3.6914062,15.8046875,-12.113281,conflict,heldout,15.918202,-8.585589,-6.4662056,-10.00555,-8.668068,-8.595261,-11.89006
arith_004_final_recheck,4,final_recheck,closure,2,5 + 1,6,9,six,nine,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 5 + 1.
Candidate 1: six
Candidate 2: nine
Draft answer: nine. Final instruction: recheck the calculation and replace the draft if needed.
Which candidate is correct?
Answer with exactly one candidate word:",4.65625,15.0703125,-10.4140625,conflict,heldout,12.619517,-6.282258,-5.738909,-9.996479,-6.8957405,-7.5066757,-9.3645935
arith_005_clean,5,clean,stable,0,6 + 1,7,4,seven,four,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 6 + 1.
Candidate 1: four
Candidate 2: seven
Which candidate is correct?
Answer with exactly one candidate word:",15.21875,5.3554688,9.863281,clean,heldout,-5.3938093,0.0,0.0,0.0,0.0,0.0,0.0
arith_005_paraphrase,5,paraphrase,stable,0,6 + 1,7,4,seven,four,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Work out the value of 6 + 1 and compare the two choices.
Candidate 1: four
Candidate 2: seven
Which candidate is correct?
Answer with exactly one candidate word:",13.859375,7.7695312,6.0898438,clean,heldout,31.164509,-6.8462477,-10.445097,-13.643219,-18.323149,-21.501484,-16.584335
arith_005_untrusted_conflict,5,untrusted_conflict,competition,1,6 + 1,7,4,seven,four,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 6 + 1.
Candidate 1: four
Candidate 2: seven
An unverified note claims that four is correct. Check the arithmetic yourself.
Which candidate is correct?
Answer with exactly one candidate word:",14.484375,7.1992188,7.2851562,clean,heldout,-0.6832762,3.9632168,0.84150314,0.46546364,-2.894081,-5.41288,-2.6912537
arith_005_asserted_conflict,5,asserted_conflict,competition,1,6 + 1,7,4,seven,four,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 6 + 1.
Candidate 1: four
Candidate 2: seven
A previous solver selected four. Independently verify the result.
Which candidate is correct?
Answer with exactly one candidate word:",13.8125,5.453125,8.359375,clean,heldout,-11.050541,5.7879276,3.931757,3.7211761,2.4877625,1.440422,1.6108551
arith_005_explicit_correction,5,explicit_correction,closure,2,6 + 1,7,4,seven,four,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 6 + 1.
Candidate 1: four
Candidate 2: seven
Initial note: four. Correction: that note was withdrawn; use the arithmetic result.
Which candidate is correct?
Answer with exactly one candidate word:",14.828125,4.5742188,10.253906,clean,heldout,-20.163282,8.526648,4.603409,8.294605,7.720627,8.778267,3.6771393
arith_005_final_recheck,5,final_recheck,closure,2,6 + 1,7,4,seven,four,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 6 + 1.
Candidate 1: four
Candidate 2: seven
Draft answer: four. Final instruction: recheck the calculation and replace the draft if needed.
Which candidate is correct?
Answer with exactly one candidate word:",11.8515625,11.5859375,0.265625,clean,heldout,68.935265,-12.36422,-18.897371,-25.025036,-35.20687,-39.10553,-41.290718
arith_006_clean,6,clean,stable,0,7 + 1,8,9,eight,nine,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 7 + 1.
Candidate 1: eight
Candidate 2: nine
Which candidate is correct?
Answer with exactly one candidate word:",6.6171875,17.578125,-10.9609375,conflict,heldout,-5.3938093,0.0,0.0,0.0,0.0,0.0,0.0
arith_006_paraphrase,6,paraphrase,stable,0,7 + 1,8,9,eight,nine,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Work out the value of 7 + 1 and compare the two choices.
Candidate 1: eight
Candidate 2: nine
Which candidate is correct?
Answer with exactly one candidate word:",8.03125,16.328125,-8.296875,conflict,heldout,-30.812405,4.551138,5.145069,10.669647,11.969877,13.133762,13.638092
arith_006_untrusted_conflict,6,untrusted_conflict,competition,1,7 + 1,8,9,eight,nine,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 7 + 1.
Candidate 1: eight
Candidate 2: nine
An unverified note claims that nine is correct. Check the arithmetic yourself.
Which candidate is correct?
Answer with exactly one candidate word:",10.1171875,16.53125,-6.4140625,conflict,heldout,-31.144798,3.3914719,6.024765,8.675728,11.454006,12.697582,15.801216
arith_006_asserted_conflict,6,asserted_conflict,competition,1,7 + 1,8,9,eight,nine,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 7 + 1.
Candidate 1: eight
Candidate 2: nine
A previous solver selected nine. Independently verify the result.
Which candidate is correct?
Answer with exactly one candidate word:",11.3203125,15.953125,-4.6328125,conflict,heldout,-36.90612,3.6870632,6.2718544,10.558628,14.076672,15.675907,19.73021
arith_006_explicit_correction,6,explicit_correction,closure,2,7 + 1,8,9,eight,nine,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 7 + 1.
Candidate 1: eight
Candidate 2: nine
Initial note: nine. Correction: that note was withdrawn; use the arithmetic result.
Which candidate is correct?
Answer with exactly one candidate word:",8.578125,17.0625,-8.484375,conflict,heldout,-24.321102,0.69734764,4.9468536,6.419327,9.403889,10.4521675,10.234848
arith_006_final_recheck,6,final_recheck,closure,2,7 + 1,8,9,eight,nine,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 7 + 1.
Candidate 1: eight
Candidate 2: nine
Draft answer: nine. Final instruction: recheck the calculation and replace the draft if needed.
Which candidate is correct?
Answer with exactly one candidate word:",7.6679688,16.078125,-8.410156,conflict,heldout,-12.714414,1.0967598,2.2909088,-0.063503265,3.7516289,4.5684395,4.569069
arith_007_clean,7,clean,stable,0,8 + 1,9,8,nine,eight,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 8 + 1.
Candidate 1: eight
Candidate 2: nine
Which candidate is correct?
Answer with exactly one candidate word:",17.265625,9.546875,7.71875,clean,train,-5.3938093,0.0,0.0,0.0,0.0,0.0,0.0
arith_007_paraphrase,7,paraphrase,stable,0,8 + 1,9,8,nine,eight,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Work out the value of 8 + 1 and compare the two choices.
Candidate 1: eight
Candidate 2: nine
Which candidate is correct?
Answer with exactly one candidate word:",15.65625,13.0625,2.59375,clean,train,24.710777,-4.72602,-5.6779766,-10.765636,-13.61438,-15.2502365,-18.051216
arith_007_untrusted_conflict,7,untrusted_conflict,competition,1,8 + 1,9,8,nine,eight,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 8 + 1.
Candidate 1: eight
Candidate 2: nine
An unverified note claims that eight is correct. Check the arithmetic yourself.
Which candidate is correct?
Answer with exactly one candidate word:",16.53125,12.015625,4.515625,clean,train,4.820774,0.6974602,-1.2375145,-2.433567,-4.515175,-4.9210663,-7.751808
arith_007_asserted_conflict,7,asserted_conflict,competition,1,8 + 1,9,8,nine,eight,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 8 + 1.
Candidate 1: eight
Candidate 2: nine
A previous solver selected eight. Independently verify the result.
Which candidate is correct?
Answer with exactly one candidate word:",16.046875,10.84375,5.203125,clean,train,-2.5292583,2.589138,1.4717369,0.3720436,-1.2934456,-1.1149216,-4.0865097
arith_007_explicit_correction,7,explicit_correction,closure,2,8 + 1,9,8,nine,eight,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 8 + 1.
Candidate 1: eight
Candidate 2: nine
Initial note: eight. Correction: that note was withdrawn; use the arithmetic result.
Which candidate is correct?
Answer with exactly one candidate word:",15.875,9.953125,5.921875,clean,train,7.746501,1.7126827,-2.492447,-4.459793,-6.2459183,-5.5994415,-9.353905
arith_007_final_recheck,7,final_recheck,closure,2,8 + 1,9,8,nine,eight,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 8 + 1.
Candidate 1: eight
Candidate 2: nine
Draft answer: eight. Final instruction: recheck the calculation and replace the draft if needed.
Which candidate is correct?
Answer with exactly one candidate word:",8.6484375,15.171875,-6.5234375,conflict,train,100.13715,-13.624405,-23.168472,-41.143845,-46.149815,-52.05934,-62.80352
arith_008_clean,8,clean,stable,0,1 + 2,3,5,three,five,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 1 + 2.
Candidate 1: three
Candidate 2: five
Which candidate is correct?
Answer with exactly one candidate word:",10.2421875,5.859375,4.3828125,clean,train,-5.3938093,0.0,0.0,0.0,0.0,0.0,0.0
arith_008_paraphrase,8,paraphrase,stable,0,1 + 2,3,5,three,five,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Work out the value of 1 + 2 and compare the two choices.
Candidate 1: three
Candidate 2: five
Which candidate is correct?
Answer with exactly one candidate word:",10.828125,8.5703125,2.2578125,clean,train,-1.0909362,-1.7690306,-2.7575245,-0.74160004,-2.6568985,-1.0432358,-2.5157623
arith_008_untrusted_conflict,8,untrusted_conflict,competition,1,1 + 2,3,5,three,five,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 1 + 2.
Candidate 1: three
Candidate 2: five
An unverified note claims that five is correct. Check the arithmetic yourself.
Which candidate is correct?
Answer with exactly one candidate word:",11.171875,7.046875,4.125,clean,train,-10.33765,-0.8361931,1.4841557,2.1460838,3.0349846,3.4237137,1.627655
arith_008_asserted_conflict,8,asserted_conflict,competition,1,1 + 2,3,5,three,five,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 1 + 2.
Candidate 1: three
Candidate 2: five
A previous solver selected five. Independently verify the result.
Which candidate is correct?
Answer with exactly one candidate word:",11.140625,7.3515625,3.7890625,clean,train,-8.456484,1.6866932,2.2661133,2.3230095,1.9323082,1.8493881,-0.28337097
arith_008_explicit_correction,8,explicit_correction,closure,2,1 + 2,3,5,three,five,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 1 + 2.
Candidate 1: three
Candidate 2: five
Initial note: five. Correction: that note was withdrawn; use the arithmetic result.
Which candidate is correct?
Answer with exactly one candidate word:",11.6640625,7.2265625,4.4375,clean,train,-10.828615,1.1879978,3.9541607,1.5121384,3.8409424,3.724205,0.68592834
arith_008_final_recheck,8,final_recheck,closure,2,1 + 2,3,5,three,five,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 1 + 2.
Candidate 1: three
Candidate 2: five
Draft answer: five. Final instruction: recheck the calculation and replace the draft if needed.
Which candidate is correct?
Answer with exactly one candidate word:",11.515625,8.96875,2.546875,clean,train,5.637108,-1.6151028,-0.5118618,-2.6120377,-3.2159767,-5.217865,-9.36441
arith_009_clean,9,clean,stable,0,2 + 2,4,2,four,two,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 2 + 2.
Candidate 1: two
Candidate 2: four
Which candidate is correct?
Answer with exactly one candidate word:",6.46875,11.546875,-5.078125,conflict,train,-5.3938093,0.0,0.0,0.0,0.0,0.0,0.0
